n,k,q,alpha,beta,rmax,weight_factor,budgets,enum_version,trial,seed,timestamp,m_pair_target,n_iter,max_trials_enum,gen_time_s,posterior_time_s,qhat_time_s,repair_time_s,total_time_s,rows_correct_full,rows_correct_support_only,n_rows_total,gv_bound,target_weight_used,uniqueness_guaranteed_gv,iters_used,enum_failures,pairs_recovered,pairs_correct,avg_active_error_dim,max_active_error_dim,frac_r_le_rmax,avg_v_weight,success,error
7,3,127,0.02,0.1,2,2.0,3,random,3,549510167,2026-07-29T21:58:35.666927+00:00,2,500,500,0.00017881393432617188,0.017756938934326172,0.001741170883178711,0.2645752429962158,0.2845797538757324,6,1,7,5,10,False,350,0,2,2,0.994269340974212,1,1.0,5.5,True,
7,3,127,0.02,0.1,2,2.0,3,random,4,1556892776,2026-07-29T21:58:35.952504+00:00,2,500,500,0.0002849102020263672,0.03195309638977051,0.0018470287322998047,0.3606221675872803,0.3950958251953125,4,3,7,5,10,False,500,0,0,0,2.676,3,0.322,,False,
7,3,127,0.02,0.1,2,2.0,3,linear_combination,0,1320178559,2026-07-29T21:58:36.348435+00:00,2,500,500,0.0002238750457763672,0.029163122177124023,0.0020380020141601562,0.30022764205932617,0.3322110176086426,6,1,7,5,10,False,230,0,2,2,0.9912663755458515,1,1.0,6.0,True,
7,3,127,0.02,0.1,2,2.0,3,linear_combination,1,65845224,2026-07-29T21:58:36.681583+00:00,2,500,500,0.0002722740173339844,0.02320098876953125,0.0020580291748046875,0.5700709819793701,0.5961132049560547,2,5,7,5,10,False,500,0,0,0,4.946,5,0.0,,False,
7,3,127,0.02,0.1,2,2.0,3,linear_combination,2,2064993935,2026-07-29T21:58:37.278640+00:00,2,500,500,0.0002548694610595703,0.01816105842590332,0.0019562244415283203,0.5522010326385498,0.5729737281799316,5,2,7,5,10,False,500,0,0,0,1.982,2,1.0,,False,
7,3,127,0.02,0.1,2,2.0,3,linear_combination,3,1054138062,2026-07-29T21:58:37.852547+00:00,2,500,500,0.0002200603485107422,0.017115116119384766,0.002089977264404297,0.5243852138519287,0.5441999435424805,4,3,7,5,10,False,500,0,0,0,2.978,3,0.022,,False,
7,3,127,0.02,0.1,2,2.0,3,linear_combination,4,1690702561,2026-07-29T21:58:38.397628+00:00,2,500,500,0.0002429485321044922,0.020587921142578125,0.0018346309661865234,0.5146908760070801,0.5377519130706787,2,5,7,5,10,False,500,0,0,0,4.956,5,0.0,,False,
7,3,127,0.02,0.1,2,2.0,3,local_search,0,656129597,2026-07-29T21:58:38.936256+00:00,2,500,500,0.00022983551025390625,0.026391029357910156,0.0018219947814941406,0.48200416564941406,0.5108628273010254,5,2,7,5,10,False,500,0,0,0,1.984,2,1.0,,False,
7,3,127,0.02,0.1,2,2.0,3,local_search,1,1227575528,2026-07-29T21:58:39.448274+00:00,2,500,500,0.00025916099548339844,0.0297238826751709,0.001986980438232422,0.3572978973388672,0.3897111415863037,6,1,7,5,10,False,357,0,2,2,0.9943820224719101,1,1.0,5.5,True,
7,3,127,0.02,0.1,2,2.0,3,local_search,2,1754461516,2026-07-29T21:58:39.838895+00:00,2,500,500,0.0002570152282714844,0.015776872634887695,0.002079010009765625,0.4684450626373291,0.48696398735046387,4,1,7,5,10,False,500,0,0,0,2.988,3,0.012,,False,
7,3,127,0.02,0.1,2,2.0,3,local_search,3,738734913,2026-07-29T21:58:40.326758+00:00,2,500,500,0.0002560615539550781,0.017434120178222656,0.0018639564514160156,0.4901399612426758,0.5101101398468018,2,5,7,5,10,False,500,0,0,0,4.962,5,0.0,,False,
7,3,127,0.02,0.1,2,2.0,3,local_search,4,1185029953,2026-07-29T21:58:40.837868+00:00,2,500,500,0.00028395652770996094,0.017467260360717773,0.0021719932556152344,0.4828917980194092,0.50331711769104,5,2,7,5,10,False,500,0,0,0,1.98,2,1.0,,False,
7,3,127,0.02,0.1,2,2.0,5,random,0,617583417,2026-07-29T21:58:41.342023+00:00,2,500,500,0.00023221969604492188,0.016818761825561523,0.00203704833984375,0.8585240840911865,0.8780100345611572,3,4,7,5,10,False,500,0,0,0,3.308,4,0.11,,False,
7,3,127,0.02,0.1,2,2.0,5,random,1,1524335140,2026-07-29T21:58:42.220960+00:00,2,500,500,0.00025272369384765625,0.016445398330688477,0.0018930435180664062,0.8150279521942139,0.8340878486633301,5,2,7,5,10,False,500,0,1,1,1.64,2,1.0,5.0,False,
7,3,127,0.02,0.1,2,2.0,5,random,2,483496504,2026-07-29T21:58:43.055863+00:00,2,500,500,0.00021505355834960938,0.016193866729736328,0.0017311573028564453,0.8188881874084473,0.8373758792877197,5,2,7,5,10,False,500,0,1,1,1.682,2,1.0,5.0,False,
7,3,127,0.02,0.1,2,2.0,5,random,3,1316985753,2026-07-29T21:58:43.894175+00:00,2,500,500,0.00025391578674316406,0.016856908798217773,0.00179290771484375,0.7906222343444824,0.8099439144134521,4,3,7,5,10,False,500,0,0,0,2.644,3,0.354,,False,
7,3,127,0.02,0.1,2,2.0,5,random,4,1310255838,2026-07-29T21:58:44.705016+00:00,2,500,500,0.00023293495178222656,0.015892982482910156,0.0017499923706054688,0.8110148906707764,0.8292238712310791,5,2,7,5,10,False,500,0,0,0,1.654,2,1.0,,False,
7,3,127,0.02,0.1,2,2.0,5,linear_combination,0,961257317,2026-07-29T21:58:45.535123+00:00,2,500,500,0.00023794174194335938,0.01692509651184082,0.0018720626831054688,1.1593220233917236,1.1787519454956055,4,3,7,5,10,False,500,0,0,0,2.956,3,0.044,,False,
7,3,127,0.02,0.1,2,2.0,5,linear_combination,1,1958293177,2026-07-29T21:58:46.714790+00:00,2,500,500,0.00024175643920898438,0.016004085540771484,0.0016930103302001953,1.0974419116973877,1.1156988143920898,3,1,7,5,10,False,500,0,0,0,3.97,4,0.0,,False,
7,3,127,0.02,0.1,2,2.0,5,linear_combination,2,1188446446,2026-07-29T21:58:47.831133+00:00,2,500,500,0.0002589225769042969,0.01603102684020996,0.0017271041870117188,0.30833888053894043,0.32669711112976074,6,1,7,5,10,False,144,0,2,2,0.986013986013986,1,1.0,6.0,True,
7,3,127,0.02,0.1,2,2.0,5,linear_combination,3,1613685399,2026-07-29T21:58:48.158718+00:00,2,500,500,0.00024390220642089844,0.01557302474975586,0.0018129348754882812,1.1414272785186768,1.1594181060791016,5,2,7,5,10,False,500,0,1,1,1.978,2,1.0,4.0,False,
7,3,127,0.02,0.1,2,2.0,5,linear_combination,4,349976309,2026-07-29T21:58:49.318920+00:00,2,500,500,0.00021696090698242188,0.015339136123657227,0.0017828941345214844,1.1280038356781006,1.1456658840179443,4,3,7,5,10,False,500,0,0,0,2.982,3,0.018,,False,
7,3,127,0.02,0.1,2,2.0,5,local_search,0,1344281,2026-07-29T21:58:50.465359+00:00,2,500,500,0.0002219676971435547,0.016202926635742188,0.0017368793487548828,0.00030803680419921875,0.01880192756652832,7,0,7,5,10,False,3,0,2,2,0.0,0,1.0,7.0,True,
7,3,127,0.02,0.1,2,2.0,5,local_search,1,1941403506,2026-07-29T21:58:50.484619+00:00,2,500,500,0.000164031982421875,0.01528620719909668,0.0017819404602050781,1.0670068264007568,1.0845129489898682,4,3,7,5,10,False,500,0,0,0,2.978,3,0.022,,False,
7,3,127,0.02,0.1,2,2.0,5,local_search,2,1916808964,2026-07-29T21:58:51.569980+00:00,2,500,500,0.0002300739288330078,0.015794038772583008,0.0017430782318115234,1.0272581577301025,1.0453617572784424,4,3,7,5,10,False,500,0,0,0,2.974,3,0.026,,False,
7,3,127,0.02,0.1,2,2.0,5,local_search,3,1837502902,2026-07-29T21:58:52.616216+00:00,2,500,500,0.0002319812774658203,0.01568317413330078,0.0018298625946044922,0.19598698616027832,0.21412301063537598,6,1,7,5,10,False,94,0,2,2,0.978494623655914,1,1.0,6.0,True,
7,3,127,0.02,0.1,2,2.0,5,local_search,4,78992736,2026-07-29T21:58:52.831223+00:00,2,500,500,0.0002200603485107422,0.016093015670776367,0.0017361640930175781,1.0952229499816895,1.1136069297790527,4,3,7,5,10,False,500,0,0,0,2.966,3,0.034,,False,
7,3,127,0.02,0.1,2,2.0,10,random,0,1350285023,2026-07-29T21:58:53.945668+00:00,2,500,500,0.0002269744873046875,0.015877962112426758,0.0017669200897216797,1.475158929824829,1.493370771408081,4,3,7,5,10,False,500,0,0,0,2.632,3,0.366,,False,
7,3,127,0.02,0.1,2,2.0,10,random,1,2006632141,2026-07-29T21:58:55.439893+00:00,2,500,500,0.0002338886260986328,0.016627073287963867,0.0020940303802490234,1.3995850086212158,1.4189338684082031,4,3,7,5,10,False,500,0,0,0,2.284,3,0.604,,False,
7,3,127,0.02,0.1,2,2.0,10,random,2,1442824269,2026-07-29T21:58:56.859673+00:00,2,500,500,0.00022101402282714844,0.015341043472290039,0.0017459392547607422,1.435114860534668,1.4527690410614014,4,3,7,5,10,False,500,0,0,0,2.686,3,0.31,,False,
7,3,127,0.02,0.1,2,2.0,10,random,3,1650123551,2026-07-29T21:58:58.313332+00:00,2,500,500,0.00025916099548339844,0.01654505729675293,0.0017268657684326172,1.3933560848236084,1.4122328758239746,5,2,7,5,10,False,500,0,0,0,1.998,2,1.0,,False,
7,3,127,0.02,0.1,2,2.0,10,random,4,689892884,2026-07-29T21:58:59.726394+00:00,2,500,500,0.00022602081298828125,0.01591777801513672,0.0017609596252441406,0.03343486785888672,0.0516819953918457,6,1,7,5,10,False,13,0,2,2,0.8333333333333334,1,1.0,5.5,True,
7,3,127,0.02,0.1,2,2.0,10,linear_combination,0,1547323949,2026-07-29T21:58:59.778567+00:00,2,500,500,0.00015687942504882812,0.015375852584838867,0.0016932487487792969,1.9759511947631836,1.9934437274932861,5,2,7,5,10,False,500,0,0,0,1.994,2,1.0,,False,
7,3,127,0.02,0.1,2,2.0,10,linear_combination,1,74385656,2026-07-29T21:59:01.772861+00:00,2,500,500,0.00024127960205078125,0.01665782928466797,0.001741170883178711,1.945631980895996,1.9646062850952148,5,2,7,5,10,False,500,0,0,0,1.982,2,1.0,,False,
7,3,127,0.02,0.1,2,2.0,10,linear_combination,2,297033530,2026-07-29T21:59:03.738281+00:00,2,500,500,0.0002300739288330078,0.015427827835083008,0.0017352104187011719,1.954246997833252,1.9719750881195068,4,3,7,5,10,False,500,0,0,0,2.98,3,0.02,,False,
7,3,127,0.02,0.1,2,2.0,10,linear_combination,3,207719407,2026-07-29T21:59:05.711110+00:00,2,500,500,0.0002243518829345703,0.015148639678955078,0.001743316650390625,1.938647985458374,1.956096887588501,5,2,7,5,10,False,500,0,0,0,1.986,2,1.0,,False,
7,3,127,0.02,0.1,2,2.0,10,linear_combination,4,1750100838,2026-07-29T21:59:07.668046+00:00,2,500,500,0.00022292137145996094,0.015373945236206055,0.0017170906066894531,1.8951311111450195,1.9127628803253174,4,3,7,5,10,False,500,0,0,0,2.974,3,0.026,,False,
7,3,127,0.02,0.1,2,2.0,10,local_search,0,192590326,2026-07-29T21:59:09.581669+00:00,2,500,500,0.0002357959747314453,0.01546025276184082,0.0017960071563720703,1.8707928657531738,1.8886218070983887,5,2,7,5,10,False,500,0,0,0,1.966,2,1.0,,False,
7,3,127,0.02,0.1,2,2.0,10,local_search,1,347160852,2026-07-29T21:59:11.471057+00:00,2,500,500,0.00021982192993164062,0.015462160110473633,0.0016999244689941406,1.87347412109375,1.8911848068237305,5,2,7,5,10,False,500,0,0,0,1.984,2,1.0,,False,
7,3,127,0.02,0.1,2,2.0,10,local_search,2,596251132,2026-07-29T21:59:13.362963+00:00,2,500,500,0.00022125244140625,0.015321731567382812,0.001766204833984375,1.8979029655456543,1.9155383110046387,3,4,7,5,10,False,500,0,0,0,3.978,4,0.0,,False,
7,3,127,0.02,0.1,2,2.0,10,local_search,3,460021118,2026-07-29T21:59:15.279295+00:00,2,500,500,0.00021719932556152344,0.015659809112548828,0.0016930103302001953,0.4337751865386963,0.45166826248168945,6,1,7,5,10,False,121,0,2,2,0.9833333333333333,1,1.0,6.0,True,
7,3,127,0.02,0.1,2,2.0,10,local_search,4,780887905,2026-07-29T21:59:15.731774+00:00,2,500,500,0.00021219253540039062,0.016296863555908203,0.0018978118896484375,1.216493844985962,1.2352921962738037,6,1,7,5,10,False,320,0,2,2,0.9937304075235109,1,1.0,6.0,True,
7,3,127,0.02,0.1,3,1.1,2,random,0,1959550348,2026-07-29T21:59:16.967911+00:00,2,500,500,0.0002276897430419922,0.015653133392333984,0.0017590522766113281,0.4583899974822998,0.4763798713684082,4,3,7,5,6,False,500,0,0,0,2.978,3,1.0,,False,
7,3,127,0.02,0.1,3,1.1,2,random,1,305250767,2026-07-29T21:59:17.445112+00:00,2,500,500,0.0002231597900390625,0.02738809585571289,0.0019490718841552734,0.4517250061035156,0.4816710948944092,2,5,7,5,6,False,500,0,0,0,3.984,5,0.188,,False,
7,3,127,0.02,0.1,3,1.1,2,random,2,838967689,2026-07-29T21:59:17.927614+00:00,2,500,500,0.0002422332763671875,0.01631307601928711,0.0018072128295898438,0.41461777687072754,0.43335700035095215,6,1,7,5,6,False,446,0,2,2,0.9955056179775281,1,1.0,5.0,True,
7,3,127,0.02,0.1,3,1.1,2,random,3,1323701747,2026-07-29T21:59:18.361942+00:00,2,500,500,0.0002429485321044922,0.016370773315429688,0.0019729137420654297,0.5146710872650146,0.5336720943450928,3,4,7,5,6,False,500,0,0,0,2.992,4,0.842,,False,
7,3,127,0.02,0.1,3,1.1,2,random,4,161925957,2026-07-29T21:59:18.896461+00:00,2,500,500,0.00022792816162109375,0.016685962677001953,0.0019309520721435547,0.47016191482543945,0.48940110206604004,5,2,7,5,6,False,500,0,0,0,1.986,2,1.0,,False,
7,3,127,0.02,0.1,3,1.1,2,linear_combination,0,170640945,2026-07-29T21:59:19.386699+00:00,2,500,500,0.00022602081298828125,0.017903804779052734,0.001767873764038086,0.7150967121124268,0.7353730201721191,5,2,7,5,6,False,500,0,0,0,1.75,2,1.0,,False,
7,3,127,0.02,0.1,3,1.1,2,linear_combination,1,1003836156,2026-07-29T21:59:20.122964+00:00,2,500,500,0.0002460479736328125,0.01639080047607422,0.002276182174682617,0.6910338401794434,0.7103719711303711,4,3,7,5,6,False,500,0,0,0,2.56,3,1.0,,False,
7,3,127,0.02,0.1,3,1.1,2,linear_combination,2,455305532,2026-07-29T21:59:20.834182+00:00,2,500,500,0.00023818016052246094,0.016520023345947266,0.001989126205444336,0.6677513122558594,0.6868932247161865,3,4,7,5,6,False,500,0,0,0,3.41,4,0.584,,False,
7,3,127,0.02,0.1,3,1.1,2,linear_combination,3,1298083382,2026-07-29T21:59:21.521899+00:00,2,500,500,0.00021028518676757812,0.015944957733154297,0.001809835433959961,0.7031910419464111,0.7215001583099365,4,3,7,5,6,False,500,0,0,0,2.572,3,1.0,,False,
7,3,127,0.02,0.1,3,1.1,2,linear_combination,4,26225743,2026-07-29T21:59:22.244276+00:00,2,500,500,0.00026488304138183594,0.016656160354614258,0.0018079280853271484,0.019845008850097656,0.03895378112792969,6,1,7,5,6,False,17,0,2,2,0.875,1,1.0,6.0,True,
7,3,127,0.02,0.1,3,1.1,2,local_search,0,1261340609,2026-07-29T21:59:22.283878+00:00,2,500,500,0.00019979476928710938,0.017585039138793945,0.002031087875366211,0.5934090614318848,0.6136288642883301,5,2,7,5,6,False,500,0,0,0,1.676,2,1.0,,False,
7,3,127,0.02,0.1,3,1.1,2,local_search,1,1543925844,2026-07-29T21:59:22.898310+00:00,2,500,500,0.00021314620971679688,0.015494823455810547,0.0017490386962890625,0.6051158905029297,0.6229300498962402,5,2,7,5,6,False,500,0,0,0,1.492,2,1.0,,False,
7,3,127,0.02,0.1,3,1.1,2,local_search,2,766583831,2026-07-29T21:59:23.522155+00:00,2,500,500,0.0002601146697998047,0.01603388786315918,0.0017938613891601562,0.6082780361175537,0.6267259120941162,5,2,7,5,6,False,500,0,0,0,1.86,2,1.0,,False,
7,3,127,0.02,0.1,3,1.1,2,local_search,3,416711765,2026-07-29T21:59:24.149696+00:00,2,500,500,0.00021600723266601562,0.015765905380249023,0.00168609619140625,0.6069960594177246,0.6250050067901611,3,4,7,5,6,False,500,0,0,0,3.52,4,0.476,,False,
7,3,127,0.02,0.1,3,1.1,2,local_search,4,915905474,2026-07-29T21:59:24.775546+00:00,2,500,500,0.00022292137145996094,0.016633033752441406,0.0017571449279785156,0.008522987365722656,0.027479887008666992,6,1,7,5,6,False,10,0,2,2,0.7777777777777778,1,1.0,6.0,True,
7,3,127,0.02,0.1,3,1.1,3,random,0,592987624,2026-07-29T21:59:24.803501+00:00,2,500,500,0.00015306472778320312,0.016421079635620117,0.0019440650939941406,1.2711501121520996,1.2900080680847168,3,4,7,5,6,False,500,0,0,0,3.032,4,0.808,,False,
7,3,127,0.02,0.1,3,1.1,3,random,1,1076382919,2026-07-29T21:59:26.094313+00:00,2,500,500,0.00022101402282714844,0.015360116958618164,0.0017399787902832031,1.2775959968566895,1.2952539920806885,5,2,7,5,6,False,500,0,0,0,1.984,2,1.0,,False,
7,3,127,0.02,0.1,3,1.1,3,random,2,1478656903,2026-07-29T21:59:27.390355+00:00,2,500,500,0.0002090930938720703,0.015278816223144531,0.0017132759094238281,0.7865118980407715,0.8040401935577393,5,2,7,5,6,False,327,0,2,2,1.4723926380368098,2,1.0,5.0,True,
7,3,127,0.02,0.1,3,1.1,3,random,3,141478687,2026-07-29T21:59:28.195191+00:00,2,500,500,0.0002307891845703125,0.015948057174682617,0.0018007755279541016,0.2727680206298828,0.2911348342895508,6,1,7,5,6,False,110,0,2,2,0.981651376146789,1,1.0,5.5,True,
7,3,127,0.02,0.1,3,1.1,3,random,4,335572201,2026-07-29T21:59:28.487111+00:00,2,500,500,0.00022125244140625,0.01562786102294922,0.0017161369323730469,1.3047590255737305,1.3226470947265625,3,4,7,5,6,False,500,0,0,0,2.488,4,0.984,,False,
7,3,127,0.02,0.1,3,1.1,3,linear_combination,0,1273814776,2026-07-29T21:59:29.810605+00:00,2,500,500,0.00021886825561523438,0.015445232391357422,0.0018069744110107422,1.7449238300323486,1.7627341747283936,5,2,7,5,6,False,500,0,0,0,1.738,2,1.0,,False,
7,3,127,0.02,0.1,3,1.1,3,linear_combination,1,630679764,2026-07-29T21:59:31.574226+00:00,2,500,500,0.00022912025451660156,0.015883922576904297,0.0017518997192382812,1.673882007598877,1.6920912265777588,2,5,7,5,6,False,500,0,0,0,4.24,5,0.02,,False,
7,3,127,0.02,0.1,3,1.1,3,linear_combination,2,1626113053,2026-07-29T21:59:33.267174+00:00,2,500,500,0.00023674964904785156,0.015853166580200195,0.0017058849334716797,0.03911018371582031,0.0572209358215332,5,0,7,5,6,False,15,0,2,2,1.7857142857142858,2,1.0,6.0,True,
7,3,127,0.02,0.1,3,1.1,3,linear_combination,3,1432545531,2026-07-29T21:59:33.325101+00:00,2,500,500,0.00015306472778320312,0.015315055847167969,0.001710653305053711,1.7005209922790527,1.717987060546875,3,4,7,5,6,False,500,0,0,0,3.412,4,0.586,,False,
7,3,127,0.02,0.1,3,1.1,3,linear_combination,4,139455750,2026-07-29T21:59:35.043946+00:00,2,500,500,0.0002281665802001953,0.015774965286254883,0.0017480850219726562,1.681251049041748,1.699347972869873,4,3,7,5,6,False,500,0,0,0,2.566,3,1.0,,False,
7,3,127,0.02,0.1,3,1.1,3,local_search,0,702089214,2026-07-29T21:59:36.744126+00:00,2,500,500,0.0002129077911376953,0.01539301872253418,0.0017752647399902344,1.6228950023651123,1.6406159400939941,4,3,7,5,6,False,500,0,0,0,2.62,3,1.0,,False,
7,3,127,0.02,0.1,3,1.1,3,local_search,1,407434811,2026-07-29T21:59:38.385584+00:00,2,500,500,0.00022029876708984375,0.01540684700012207,0.0017549991607666016,1.6328368186950684,1.650557279586792,4,3,7,5,6,False,500,0,0,0,2.432,3,1.0,,False,
7,3,127,0.02,0.1,3,1.1,3,local_search,2,403362507,2026-07-29T21:59:40.036732+00:00,2,500,500,0.00021696090698242188,0.015424966812133789,0.0017421245574951172,1.6130340099334717,1.6307568550109863,2,5,7,5,6,False,500,0,0,0,4.332,5,0.008,,False,
7,3,127,0.02,0.1,3,1.1,3,local_search,3,480768666,2026-07-29T21:59:41.668088+00:00,2,500,500,0.00022721290588378906,0.01548004150390625,0.0017008781433105469,1.6080272197723389,1.6257731914520264,5,2,7,5,6,False,500,0,1,1,1.722,2,1.0,5.0,False,
7,3,127,0.02,0.1,3,1.1,3,local_search,4,1873295905,2026-07-29T21:59:43.294685+00:00,2,500,500,0.00022101402282714844,0.015659093856811523,0.001725912094116211,1.5995337963104248,1.6174800395965576,4,3,7,5,6,False,500,0,0,0,2.624,3,1.0,,False,
7,3,127,0.02,0.1,3,1.1,5,random,0,1625197303,2026-07-29T21:59:44.913027+00:00,2,500,500,0.00022077560424804688,0.01616692543029785,0.0018341541290283203,0.683128833770752,0.7017338275909424,6,1,7,5,6,False,76,0,2,2,0.9733333333333334,1,1.0,5.0,True,
7,3,127,0.02,0.1,3,1.1,5,random,1,1900270600,2026-07-29T21:59:45.615584+00:00,2,500,500,0.0002200603485107422,0.015518903732299805,0.0017290115356445312,5.000006198883057,5.017790794372559,0,3,7,5,6,False,500,0,0,0,5.482,6,0.0,,False,
7,3,127,0.02,0.1,3,1.1,5,random,2,27335374,2026-07-29T21:59:50.634173+00:00,2,500,500,0.00022411346435546875,0.015413761138916016,0.0017390251159667969,4.960670232772827,4.978384971618652,5,2,7,5,6,False,500,0,0,0,1.992,2,1.0,,False,
7,3,127,0.02,0.1,3,1.1,5,random,3,802480489,2026-07-29T21:59:55.613133+00:00,2,500,500,0.0002372264862060547,0.02067399024963379,0.0018780231475830078,4.837772846221924,4.860998153686523,4,3,7,5,6,False,500,0,0,0,1.986,3,1.0,,False,
7,3,127,0.02,0.1,3,1.1,5,random,4,1977320321,2026-07-29T22:00:00.474928+00:00,2,500,500,0.00021886825561523438,0.0153961181640625,0.0016851425170898438,4.943165063858032,4.960801124572754,4,3,7,5,6,False,500,0,0,0,2.472,3,1.0,,False,
7,3,127,0.02,0.1,3,1.1,5,linear_combination,0,1048134552,2026-07-29T22:00:05.436579+00:00,2,500,500,0.00021409988403320312,0.015113115310668945,0.0017809867858886719,6.506513833999634,6.5239622592926025,4,3,7,5,6,False,500,0,0,0,2.546,3,1.0,,False,
7,3,127,0.02,0.1,3,1.1,5,linear_combination,1,332589878,2026-07-29T22:00:11.961369+00:00,2,500,500,0.00021314620971679688,0.015383005142211914,0.0017499923706054688,0.1457679271697998,0.1634509563446045,6,1,7,5,6,False,14,0,2,2,0.8461538461538461,1,1.0,6.0,True,
7,3,127,0.02,0.1,3,1.1,5,linear_combination,2,1043527425,2026-07-29T22:00:12.125656+00:00,2,500,500,0.0001990795135498047,0.015290021896362305,0.0017838478088378906,6.576085090637207,6.593680143356323,3,2,7,5,6,False,500,0,0,0,3.39,4,0.608,,False,
7,3,127,0.02,0.1,3,1.1,5,linear_combination,3,1935446797,2026-07-29T22:00:18.720120+00:00,2,500,500,0.00022077560424804688,0.015243053436279297,0.001753091812133789,6.460157155990601,6.477707862854004,3,4,7,5,6,False,500,0,0,0,3.442,4,0.546,,False,
7,3,127,0.02,0.1,3,1.1,5,linear_combination,4,1207504101,2026-07-29T22:00:25.198585+00:00,2,500,500,0.00021386146545410156,0.015386819839477539,0.0017151832580566406,0.13236308097839355,0.15000391006469727,6,1,7,5,6,False,13,0,2,2,0.8333333333333334,1,1.0,6.0,True,
7,3,127,0.02,0.1,3,1.1,5,local_search,0,1021472284,2026-07-29T22:00:25.349463+00:00,2,500,500,0.00021505355834960938,0.015547037124633789,0.001753091812133789,6.522279739379883,6.540100812911987,3,1,7,5,6,False,500,0,0,0,3.564,4,0.428,,False,
7,3,127,0.02,0.1,3,1.1,5,local_search,1,1707811585,2026-07-29T22:00:31.890348+00:00,2,500,500,0.00021886825561523438,0.015536069869995117,0.0017790794372558594,5.790839910507202,5.808712959289551,5,2,7,5,6,False,452,0,2,2,1.687361419068736,2,1.0,5.0,True,
7,3,127,0.02,0.1,3,1.1,5,local_search,2,1600638806,2026-07-29T22:00:37.699862+00:00,2,500,500,0.00021409988403320312,0.015320062637329102,0.0016798973083496094,0.08068418502807617,0.09822201728820801,6,1,7,5,6,False,9,0,2,2,0.75,1,1.0,6.0,True,
7,3,127,0.02,0.1,3,1.1,5,local_search,3,2012495906,2026-07-29T22:00:37.799067+00:00,2,500,500,0.00022673606872558594,0.015596151351928711,0.0017290115356445312,6.43271803855896,6.450634956359863,5,2,7,5,6,False,500,0,1,1,1.678,2,1.0,5.0,False,
7,3,127,0.02,0.1,3,1.1,5,local_search,4,1755039881,2026-07-29T22:00:44.250496+00:00,2,500,500,0.0002231597900390625,0.015292167663574219,0.0017669200897216797,0.006981849670410156,0.024574995040893555,4,0,7,5,6,False,3,0,2,2,2.5,3,1.0,6.0,True,
7,3,127,0.02,0.1,3,1.1,10,random,0,2067290666,2026-07-29T22:00:44.275523+00:00,2,500,500,0.00015425682067871094,0.01531982421875,0.001703023910522461,12.77371597290039,12.791161060333252,3,4,7,5,6,False,500,0,0,0,2.992,4,0.828,,False,
7,3,127,0.02,0.1,3,1.1,10,random,1,1446850260,2026-07-29T22:00:57.067483+00:00,2,500,500,0.0002162456512451172,0.015486001968383789,0.001737833023071289,5.921017169952393,5.938798904418945,6,1,7,5,6,False,235,0,2,2,0.9914529914529915,1,1.0,5.0,True,
7,3,127,0.02,0.1,3,1.1,10,random,2,1713932143,2026-07-29T22:01:03.007124+00:00,2,500,500,0.0002200603485107422,0.015280961990356445,0.0017170906066894531,12.86197304725647,12.879533052444458,4,3,7,5,6,False,500,0,0,0,2.514,3,1.0,,False,
7,3,127,0.02,0.1,3,1.1,10,random,3,1648868209,2026-07-29T22:01:15.887420+00:00,2,500,500,0.0002200603485107422,0.015565872192382812,0.0017268657684326172,0.06939005851745605,0.0872349739074707,6,1,7,5,6,False,5,0,2,2,0.5,1,1.0,5.0,True,
7,3,127,0.02,0.1,3,1.1,10,random,4,1584960990,2026-07-29T22:01:15.975093+00:00,2,500,500,0.00014591217041015625,0.016272783279418945,0.0018622875213623047,7.47064995765686,7.489330768585205,6,1,7,5,6,False,291,0,2,2,0.993103448275862,1,1.0,6.0,True,
7,3,127,0.02,0.1,3,1.1,10,linear_combination,0,1607377960,2026-07-29T22:01:23.465242+00:00,2,500,500,0.00021600723266601562,0.015233755111694336,0.0016744136810302734,17.06241774559021,17.079871892929077,3,2,7,5,6,False,500,0,0,0,3.486,4,0.51,,False,
7,3,127,0.02,0.1,3,1.1,10,linear_combination,1,1435675005,2026-07-29T22:01:40.545853+00:00,2,500,500,0.00021791458129882812,0.01542806625366211,0.0017580986022949219,16.977127075195312,16.994842052459717,2,2,7,5,6,False,500,0,0,0,4.286,5,0.012,,False,
7,3,127,0.02,0.1,3,1.1,10,linear_combination,2,742637337,2026-07-29T22:01:57.541515+00:00,2,500,500,0.00021910667419433594,0.015355825424194336,0.0017371177673339844,17.009082078933716,17.02673101425171,3,4,7,5,6,False,500,0,0,0,3.446,4,0.54,,False,
7,3,127,0.02,0.1,3,1.1,10,linear_combination,3,1620042386,2026-07-29T22:02:14.569023+00:00,2,500,500,0.00021600723266601562,0.015333890914916992,0.0017642974853515625,16.71482276916504,16.73247528076172,3,2,7,5,6,False,500,0,0,0,3.41,4,0.584,,False,
7,3,127,0.02,0.1,3,1.1,10,linear_combination,4,1823524601,2026-07-29T22:02:31.302291+00:00,2,500,500,0.00021505355834960938,0.015534162521362305,0.0017590522766113281,16.769105911254883,16.786954402923584,4,3,7,5,6,False,500,0,0,0,2.556,3,1.0,,False,
